,Year,Yield,soil_bdod_5-15cm_mean,soil_cec_5-15cm_mean,soil_cfvo_5-15cm_mean,soil_clay_5-15cm_mean,soil_nitrogen_5-15cm_mean,soil_ocd_5-15cm_mean,soil_ocs_0-30cm_mean,soil_phh2o_5-15cm_mean,soil_sand_5-15cm_mean,soil_silt_5-15cm_mean,soil_soc_5-15cm_mean,EVI,GNDVI,GDVI,GOSAVI,tmmx,tmmn,vpd,pr,GDVI_max,GDVI_min,GNDVI_max,GNDVI_min,GOSAVI_max,GOSAVI_min,EVI_max,EVI_min,AVI_max,AVI_min,EVI2_max,EVI2_min,NDVI_max,NDVI_min,GDVI_mean,GNDVI_mean,GOSAVI_mean,EVI_mean,AVI_mean,EVI2_mean,NDVI_mean,GDVI_std,GNDVI_std,GOSAVI_std,EVI_std,AVI_std,EVI2_std,NDVI_std
935,2016,7.930090519434431,120.12401232009508,185.84694489269728,96.2726207872631,435.627080704531,1066.4992254943802,324.38252531066615,61.162040547428234,56.943165387028635,285.4279997508589,278.4272206193361,280.7270487273349,3.66135958689253,0.34983181729226565,1387.3944479173492,0.34962454636761164,286.1628005309063,136.81782245101513,95.70436858912842,96.86559591798228,2210.601363950172,514.9180299626553,0.5399258421935464,0.05237717174036761,0.5388539279300605,0.04825922360371697,11.61562162917812,0.0,1563.3735042353599,1114.9266277551371,1.3063321201261702,0.06189664374408267,0.5398845492938953,0.04886415117134201,1384.2405121425725,0.3468818486569733,0.34818222635631807,4.042950348325408,1302.4126432250025,0.7469444422592056,0.34712408809293904,583.9019544953154,0.17242933164391266,0.17399197078689613,4.884994074443746,141.7122024755266,0.44130741133552254,0.17248242422324572
936,2016,7.9543119283439045,119.95980116286319,188.448865625601,95.58071876599203,435.0154906104206,1071.9172203004503,324.91119332301764,61.08585266946079,56.898668112998784,285.80066564942894,278.9467505673365,280.01058595325446,3.5166484098407715,0.3486235494477037,1379.2244950229938,0.3493693349490781,286.8419476106274,136.56044411840122,95.74955460336011,95.46603065572046,2211.052444580405,491.8291683160511,0.5411948411134517,0.05055619624419587,0.5411737136325396,0.045910236881997024,11.566092104562138,0.0,1562.7800156827143,1116.4093914001885,1.3095832443232165,0.0566179297346789,0.5398532295893591,0.05431201618406655,1384.505863369336,0.3483619968195269,0.3475047137497442,4.070263214243416,1302.4102449342008,0.7466477423019713,0.3476685152875381,588.5507545228347,0.1730875538314236,0.17218599839394985,4.923653496701928,144.2486508026423,0.4408540991707146,0.17019429511239342
937,2016,7.943713609018956,119.99478288330072,184.94494950913906,96.33732933458944,434.0666488458747,1049.2294723383825,325.3592371770483,60.73572349965563,57.08542124906178,285.86750763899903,277.6720975763148,282.8450073311109,3.6211714166403066,0.3510984299636521,1389.1750276774985,0.34925971614960966,285.88760980271053,137.04584440634883,95.25621969123884,97.5499276124024,2217.1851037531487,479.3673718193256,0.5406664907908939,0.04808312114115371,0.5399857968169358,0.0475635120093069,11.678900168238226,0.0,1558.255157320479,1116.1870791921688,1.3045649980394163,0.05485845662795817,0.5389944264493566,0.04284861462977603,1388.442486103345,0.34710221960524956,0.3474656335302337,4.072665788095989,1301.6127164451011,0.7427346661302349,0.34766247103320785,586.8378890073952,0.17412633969007504,0.1718268207968711,4.911367431109312,142.5938397083092,0.4410561516443598,0.17293929674762096
938,2015,7.985668515440208,120.00217294231503,188.00087382895518,95.90172999297572,435.67976700539157,1075.0145030350136,324.658169190883,60.897982762657364,56.97809251633476,285.91997386049,278.5590074258231,280.6802193115979,3.611564898371946,0.3490001627999101,1383.9029471162037,0.3490059128218571,286.4340476256768,136.4737820826941,95.58165183029278,96.49336017551515,2211.2274867954466,497.61675399575955,0.5392968987083379,0.050940095466379266,0.5395157344617759,0.05108653779003706,11.673463433569555,0.0,1562.6872956434634,1117.8150536626072,1.3089353793315484,0.04683654586105031,0.5395285133256935,0.05022068699937825,1384.5652113921726,0.34694852064761694,0.3472897324073032,4.075336925021519,1303.1218941806364,0.7471953974709841,0.34699854501695526,589.4297094590216,0.17399609503513536,0.1724057712236558,4.870400636448897,142.9659097739976,0.4404296936685187,0.1724688595368395
939,2015,8.002501806452162,120.03099039995551,187.47726106929062,96.74879324463907,434.35060316610526,1086.8960468016394,325.97897305219954,61.33280644373898,56.977159044073154,285.34035560633384,279.22237111481155,282.2935431936536,3.381555788103856,0.35027749682985704,1382.574342229943,0.34934668077967107,286.72608440755073,136.8872104957694,95.02384794227424,95.50964551557844,2214.2482734902223,488.13934347089224,0.5392775856380496,0.04887530729432537,0.5396487636080253,0.04451374581257273,11.672822366838165,0.0,1560.952881189992,1118.2647900182283,1.3100159367999644,0.05167602576983235,0.5393234423897117,0.05271592719852942,1384.6314316635733,0.3478473260287818,0.34734025280102787,4.036523667374481,1302.5552992232574,0.747994920902232,0.34666416085092744,590.4593427203531,0.171561602729319,0.17267132320894354,4.818214292161494,143.83520189220215,0.4422510481911357,0.1731248359516637
940,2015,7.972836276537568,119.98727141957377,188.21327277596413,95.98122941633892,435.85774322916774,1087.0367062075227,325.99138977153024,60.556836092058816,57.015269070356,285.75896414237116,277.7450309653602,281.7655732949541,3.6066322447800685,0.35097152995290304,1385.0799424113204,0.3516397787036163,286.2162997223648,136.65370548005282,96.0090426029132,96.48772064193287,2212.9041066227464,500.371249397532,0.5403342671431887,0.05134260914549425,0.5410059144358781,0.051457409973258456,11.725236183308422,0.0,1560.8301348761672,1115.9003885093246,1.3077840789902948,0.06492435312557075,0.5403804964522725,0.045527978460441126,1388.0910925720564,0.3476304158875436,0.3476843406989418,4.049014304511227,1302.5033184343172,0.7463882184920787,0.3479621002977346,588.4862615930036,0.1727179643959382,0.17088682221770995,4.870986590434102,142.02718221256345,0.44482561071373605,0.171448893936462
941,2015,7.959670383315819,119.97091069238172,188.07475578816695,96.03618051638419,435.77197371601966,1062.018641957137,324.50940393298816,60.6989218440834,56.94564078107107,285.37606483267245,278.6952325912487,280.6842655690424,3.5207138369888695,0.3508213858983116,1382.752631492152,0.3505493343528256,286.4266320488172,137.44949839140517,95.6711078805348,96.2744669570153,2210.56678452353,509.08757279663195,0.5401417762397229,0.049837119190877285,0.5401134325999624,0.05456104425979308,11.590014754810781,0.0,1562.6302323154323,1117.828809646353,1.30928873632006,0.060156917465190224,0.5400790675061852,0.05526307971274416,1384.3368515334034,0.34888361353913283,0.3475016422022315,4.092512307906532,1302.733609118872,0.7478794092337879,0.3477471302332437,585.5068659479322,0.1726560813980004,0.17153776440560833,4.8827745896710795,142.56307176314593,0.44007683731112307,0.17417977883628308
942,2016,7.988105415269357,120.07005954972121,187.53597766954684,96.0107169567592,435.2512787282064,1090.7468932077134,325.1556386159638,60.83692064705917,56.91354786716932,286.2286716407129,278.6492080799735,282.05093956056993,3.579900378683816,0.3505625803019693,1386.353811979422,0.34828632206055327,286.62513050904397,136.25236470374716,95.9669631800754,97.51583808227505,2210.6270033508044,494.2053805685237,0.5398982974797624,0.04734342206505747,0.5404746454732203,0.04759152255696648,11.545070466503239,0.0,1560.6452558853964,1116.5788400437104,1.3078163555971765,0.06269340755283186,0.5404952498785787,0.05425729820282957,1382.0802620477536,0.34809007055765195,0.3475050129379423,4.046784451187433,1300.1596197342287,0.7419473961079773,0.3474465939582013,586.2249912507259,0.17196384680330262,0.1709829042567094,4.9003098599754695,143.49540903195665,0.43966891843221595,0.17312091908544608
943,2016,7.986414957507847,120.0928933522593,188.10828848109017,95.92876184522693,434.2129010975333,1090.152710845731,324.8715714735828,60.80807325418588,56.953168793893056,286.34922215818244,277.39435490651687,279.6394532045721,3.40817565867126,0.3500750903491989,1382.4871343170116,0.3504076491375555,286.3782411796693,136.44981056398063,95.34271031326082,96.24624249722989,2215.424581799308,491.07382481714313,0.5395119545259672,0.05171627220093682,0.5401915440226868,0.05050010071942618,11.568609737264914,0.0,1560.6626471390198,1118.239372521567,1.3075436847557398,0.07084770804847687,0.5389823240238657,0.049340300282991384,1387.034035408401,0.3490323732544131,0.34762807975820487,4.063870602025077,1302.6202047644326,0.7503825159538074,0.3481546353729459,584.5717664367406,0.17321744803534886,0.17333017675792584,4.910451199169705,142.9538991761946,0.4417640294801193,0.1722693017849598
944,2016,7.928986642304654,120.05183132612122,185.83028970998458,97.06929589086923,433.9102871259982,1063.8651946055818,324.5177708480378,60.98035236691855,57.08085110782522,285.12321924967574,277.390913003097,280.14535070419754,3.5992011089858864,0.3509816417523344,1384.126370072548,0.35038700760008085,285.9670721119332,136.9476507765406,95.31060048996439,96.6876357183924,2211.7935687720565,492.8479111094005,0.5392699979848652,0.04550162974233854,0.5401691073102651,0.048143959055329505,11.877036687573746,0.0,1560.7303925168146,1116.6434864625426,1.3102075737295076,0.06324974787019819,0.5393033686781394,0.047512930841625285,1384.0793579595193,0.34754947957927523,0.34863732757573174,4.088105206067365,1303.3527146950983,0.7438526716792282,0.3463828139610083,583.7705315640321,0.17275446997991886,0.1723692395753099,4.879450065581212,142.30207156055724,0.43766788315038735,0.17295525532639716
945,2016,7.955688858712224,119.99507764285939,187.34692709581358,95.28475778297094,434.49993131831405,1107.151704700001,325.7320545177352,60.80654085547863,57.00187837695419,285.930222754116,277.02681954565935,279.76711247851426,3.4917782788625873,0.3490945751725573,1383.607405119936,0.3504571583786674,286.167455541774,136.91251127164932,95.74844003139748,97.29010551509911,2208.901270558286,499.09416122858505,0.5405492620096565,0.04446915000487841,0.5401255984058013,0.05291938939316129,11.567747416675251,0.0,1564.2710822680299,1114.2311627923461,1.3060698790419678,0.07073709351754046,0.5402243622538528,0.05085344014595716,1384.398900143735,0.34778674659280906,0.3467004358754531,4.080818093133546,1303.8136583014407,0.7442172269338352,0.34770618149759236,582.3482081611608,0.1725348037695513,0.17243827971284567,4.902733308137615,141.3638254099955,0.4356045593652636,0.17070374883522932
946,2015,7.977611745120394,120.05592455233737,187.4422977210599,95.21328493050653,435.00966181329136,1083.2412941814932,325.90719865852236,60.903898725184995,56.94748063653467,286.3128881384749,278.2093351124202,281.1638898083388,3.473460113805722,0.3514862200890507,1381.3759809458525,0.34949082197959663,286.4050721697066,136.18341235640293,95.36554252548906,97.99180470558692,2207.6513953815843,479.31468126512385,0.5406659979709743,0.05170537670230389,0.5400794412243893,0.05518803072790517,11.595140742268475,0.0,1563.3656426427126,1118.1972760860226,1.3096702883107179,0.05217204627891322,0.5402653914737758,0.051293893443471114,1384.6341309722695,0.34715105623766856,0.34708574575305357,4.059737717843421,1301.669619758396,0.748869596547357,0.3472822928133559,587.0811994689103,0.17118104709183196,0.17226815816754656,4.88985308429157,142.42791645689113,0.4438764048343522,0.17408723892089945
947,2016,7.99397643529207,119.95414445466294,188.9764012596481,96.19502548574825,434.6306317030307,1088.4482868431774,324.74683395679637,60.90768273556888,57.03337560603045,285.7726605893975,277.5627908267532,281.2535733304875,3.5351389196251803,0.35161232938405,1384.6665003367755,0.3498512851089713,286.4180816863438,136.0618827022695,96.02395811734718,95.38110528507924,2209.9524321046533,485.71380959065186,0.5391626349142359,0.0498833718361445,0.5403932754454168,0.048026115343406686,11.4894486053149,0.0,1562.3268665498456,1115.10146126059,1.3086577453711978,0.05911140019337883,0.5408603880983264,0.05219689098434109,1384.6043697352918,0.3458790742032678,0.34759029230368554,4.052237711020299,1302.463182594152,0.7466639130720618,0.34813573483572247,586.6189542156222,0.17204514949467561,0.17259923496027624,4.883928423807546,142.48489336664178,0.4410727192551495,0.17308387687475513
948,2015,7.939914104081818,119.93402500137873,185.51623123442693,95.28865406548218,435.71121419012275,1090.2333367978922,325.65260591906866,60.91737241567487,57.039886160188026,285.94575008653845,277.98434187098053,280.387387790301,3.5271820053656873,0.349902652934165,1388.3218392385681,0.3503061073789726,286.17487166626,136.25992972777306,95.45930809578127,95.94944058732894,2207.1387058448304,491.03363792480616,0.5403864177167308,0.04848550585860864,0.5391907291375435,0.049255389371698294,11.700149225141484,0.0,1561.5824285817807,1114.5814229028063,1.3103824179437298,0.06000481466479802,0.5397514990998524,0.0487877987561215,1385.029838630843,0.3467414543952706,0.3467918237832225,4.048123857517534,1303.3740731356097,0.7495342793487569,0.3479460800953756,575.93149956853,0.1736625479989538,0.17414584559160495,4.9008060020347415,142.18942248364834,0.4384078807421459,0.1731396347749386
949,2016,7.930218094246433,119.93581173695301,186.73314330289654,96.11227737338976,434.18042161618484,1054.8534470231748,324.7878369726596,61.13360279565405,56.907501702460664,285.0761525474455,277.7539028816956,282.0835265386162,3.5755675094824606,0.34888850853983416,1390.5949629433117,0.35022483582803243,286.43722691819664,137.01289354451075,94.94085006916023,98.75691012935052,2206.518668601575,494.01115661799344,0.5405257858201148,0.05459409297230711,0.539627619617049,0.050091697373234406,11.673455813839151,0.0,1559.4811434248213,1116.4294816881034,1.3120193262482134,0.06471497763447369,0.540566989610585,0.05159097089929549,1382.9682123934706,0.34716454041519473,0.3485681766098269,4.069204890017209,1302.586059574815,0.7474997595689633,0.3457136451714949,588.0442945626596,0.1731890338474365,0.17299968481905484,4.917446212789717,143.40534108085234,0.4428608271853089,0.17425750630834694
950,2016,7.98225502330336,120.03292750156128,188.57593321599666,95.50842867283978,434.64212184298685,1105.264418697519,324.56981113141705,61.222980773956245,57.00140581743801,285.4270723219267,278.21296883051406,282.56819233831874,3.516032397118314,0.3493309547351653,1383.036514508484,0.3481338611941846,286.6506023379224,136.86925387614096,95.57200280959931,95.34609101171857,2212.0338833107753,499.42969221122775,0.5403993339375551,0.048245701246180626,0.5399911685154539,0.0531318188781378,11.765185088784833,0.0,1562.9846513125121,1117.1283992969347,1.3096455799506155,0.047287726005487155,0.5404890323895176,0.0472681015574889,1385.6350654781731,0.34648107343471957,0.34835424107036844,4.061856752689351,1301.8326333591976,0.7469994014105802,0.34755677115021766,590.120504817413,0.17260340036555333,0.17304778747959612,4.843142733299039,141.32130908672337,0.4374719467953766,0.17159575553008868
951,2015,7.936558893986447,119.97963373484987,187.3536644487208,95.79983284293505,434.918343292014,1064.123011637344,325.7709475096107,61.058316132228626,57.08310232146915,286.18610577845755,278.4608728517458,280.6860711400556,3.5874170844428894,0.3514443492068976,1388.7737931876895,0.348228785367092,286.5971362660627,137.234342491022,95.34147994641147,97.47356335845164,2209.2653748272396,482.62805725757937,0.5384948529238683,0.053658029199026396,0.5408537648675116,0.04880788682605662,11.591145448545221,0.0,1561.5498210528147,1113.8347673757066,1.3156191049511219,0.06794404606073737,0.5394409910649933,0.051727631332901085,1387.4348904988208,0.34760258312309494,0.34797059456910956,4.062570649487023,1302.1906121052978,0.7476905205179966,0.34766874267908915,592.979534453839,0.17212392670973456,0.17315773290501338,4.887713361042575,143.08243833844531,0.4395427367671669,0.17301352746897303
952,2016,7.97260461458964,117.88879717070436,262.297990169091,112.89961733482887,461.12216932269087,1432.9682627242298,285.74424684100273,56.99255584266098,60.998350521524955,264.02259469349514,274.8159097749766,251.21751114828328,4.613941674704041,0.481017975445995,1711.4917664178308,0.47944711818639535,284.7300895384893,118.31040060814296,98.10674031621247,80.60811740071973,2219.7129761902174,1183.5131778940274,0.5806324044164606,0.372331170188304,0.5783573471407206,0.372448047091209,11.887648488534122,1.1092536787775884,1472.438454562576,1116.5423897063065,1.424027853651731,0.5003324838651789,0.5797130008125181,0.3727288364588121,1755.6888550633112,0.4926169569107141,0.4926169569107141,5.210828559579536,1251.4096809771745,1.065612690540583,0.4926169569107141,328.6779059930547,0.06448981285467291,0.06448981285467291,3.5234975816896186,80.78079120543117,0.3006933787083148,0.06448981285467291
953,2017,10.508582563425788,118.0,267.2631837846652,91.6991482591484,456.4886996131441,1511.962823952453,306.3008517408516,57.0,60.248116602190684,253.47363243066954,290.0376679561864,247.4886996131441,4.667443498065721,0.4724811660219068,1705.7311660219068,0.4724811660219068,282.09209464828723,115.36840810766739,95.68232065602437,80.68451031656959,2191.691614667911,1161.6991482591484,0.58,0.37,0.58,0.37,11.681803142810551,0.8493219767886453,1462.063401503846,1123.6210842172916,1.427518833978093,0.5200753359123728,0.58,0.37,1711.364169039223,0.47931214885458046,0.4797891499832055,4.709840752638539,1300.3759053125284,0.9743153010232124,0.48018079361116267,367.3706841705177,0.08114130998125467,0.080202482287391,4.441507149324687,119.06001621817165,0.3629193358900355,0.08057409837209221
954,2017,10.258723910088875,118.0,278.16683677662405,118.15879496252344,436.7497448350639,1430.8492468515772,287.53969874063085,60.46432216641944,61.0,266.3095481109463,296.9407070539898,261.6231171289429,4.4244019672411765,0.4723015062968457,1727.057248456607,0.4723015062968457,282.76034146843966,116.74899477323743,95.92160774550085,80.54126627706121,2254.6472425712445,1183.9246234257885,0.5915477405547315,0.3507537657421142,0.5915477405547315,0.3507537657421142,10.735939501198464,0.0,1424.3634493375935,1120.2870959749648,1.4661909622189258,0.5053969874063087,0.5915477405547315,0.3507537657421142,1712.1053640343503,0.4784480766535528,0.48053203510550146,4.702839545241907,1302.2584624753376,0.9760421405873685,0.4800981539613351,368.88743933385047,0.0797783749505355,0.07923867386152314,4.37757535349955,118.77496454170124,0.3632671866084114,0.0794651758188963
955,2017,11.239239882245876,118.0,291.14897237627736,123.10437042905805,417.2765414355839,1433.9402315181612,288.7760926072645,63.24620836634515,61.0,268.1641389108968,314.5593196535193,269.3505787954032,4.211124025246872,0.46611953696367747,1738.1446104556444,0.46611953696367747,281.56413040247156,115.74442475659758,94.45339002887339,80.2692596264018,2286.4843846370613,1185.4701157590807,0.6008206945544838,0.3352988424091936,0.6008206945544838,0.3352988424091936,9.753006377224713,0.0,1384.7617537893177,1122.7660656775654,1.5032827782179354,0.5177609260726451,0.6008206945544838,0.3352988424091936,1714.2879844017964,0.4808783373798558,0.48164285157011005,4.643750700715689,1301.959504463427,0.9779247556842066,0.4801044627511333,371.66483517520027,0.08007433058559527,0.08069294456249829,4.356324553383896,118.52816435368727,0.3604933215668623,0.08005306420015428
956,2016,8.034173351119552,117.99230185209389,263.98676611011865,112.45079830427822,461.4099264482861,1414.9514881208177,285.32893005761,56.85967667476619,60.97591383915731,263.5104903005811,274.53187405779966,252.78338767456432,4.702986342066632,0.47921162430714553,1713.3138594200375,0.4791168764799544,284.2674093220043,117.98999850005761,98.01823567890412,80.57247846377764,2217.882798504873,1179.4861696687929,0.5813899392832076,0.3629748128633871,0.5800562088030046,0.3712805061254406,12.058423471158388,0.9968272766207392,1470.5450967079441,1116.9756144754183,1.4191531707975302,0.484228003260048,0.5800328493719116,0.3715697320155185,1712.5288546887436,0.47989710118545614,0.47934771424242345,4.599339899200924,1302.8937728241715,0.9788948595071992,0.4787997475978207,365.14339289516255,0.07975318623356435,0.07994350815041837,4.445834827699813,120.10961349038998,0.3627569956284322,0.07806511019606602
957,2016,8.014212907914285,118.07614884103567,262.4133626476952,111.86991083670321,460.76443571912927,1430.0315779597759,285.5373193791088,57.04173488019987,60.94344517714011,263.7657355045101,275.3248394497352,253.23148834048854,4.679654525968513,0.47879954611310466,1714.8168573742623,0.4779891009966159,284.218015661638,118.28627251959865,97.85587439187498,80.11446826366705,2206.3815483523217,1193.6056601922326,0.5792437971132962,0.36257468720790725,0.5802452798693096,0.36946932018187867,12.029619487675927,1.1054377619226965,1474.41058280085,1117.2671091043264,1.4209110762862498,0.49267710292977457,0.5804638710385578,0.3704647348069769,1711.4960014711523,0.4786142787953667,0.4794471871049681,4.6706075515109555,1301.7609745814552,0.9763476285286788,0.47990371355200884,368.4743327422819,0.08081419574437033,0.08153207247566929,4.437018126352941,118.51918300694878,0.363431014064455,0.08023165177582983
958,2017,10.236181793365326,118.0,287.13937857849646,121.5769061251415,423.29093213225536,1432.9855663282135,288.39422653128537,62.387009695392095,61.0,267.5913397969281,309.1177280708166,266.9639158205336,4.276995923353273,0.46802886734357313,1734.7202264193015,0.46802886734357313,281.9335858309814,116.05469094333063,94.90685599409862,80.35327016311722,2276.6513331805986,1184.9927831641066,0.5979566989846403,0.34007216835893284,0.5979566989846403,0.34007216835893284,10.056589907628126,0.0,1396.9929242029293,1122.0004241952272,1.4918267959385612,0.5139422653128538,0.5979566989846403,0.34007216835893284,1713.1744580303157,0.4792759741358802,0.4799684593644623,4.704653198336696,1302.186439344319,0.981354250304486,0.4795073108291878,368.0319373191907,0.07966963524201323,0.08010095282051448,4.39517731058135,118.16713613584939,0.3660356179815295,0.08088037695696165
959,2017,8.000301437998171,117.97893171984335,261.2593408162983,112.66953244061506,461.7078004988664,1406.3878007772987,285.4079859718917,57.06302217735913,60.9394117268776,264.1662734863948,274.0237750486768,252.0706855985725,4.600393184612799,0.4801760087923497,1712.0694786479535,0.47791070322225954,283.97380587695403,117.93157438176682,97.316751138597,80.06752485461949,2210.481443837395,1176.3900467677838,0.5795707052785453,0.37167534936447466,0.5797266634760746,0.3670709150244591,11.985399915260713,1.1764006276831291,1476.4808824932984,1120.4638515280428,1.4182828495922386,0.4942660035623173,0.579092477828663,0.37264966260665505,1716.372336877202,0.4782224924351194,0.48090118958597117,4.708484846574106,1301.434004646801,0.9722620696149751,0.48041897771176784,369.22279765317006,0.07781573106473372,0.082913036779068,4.393919027484089,119.14398286215899,0.3650831267541129,0.08115800941520648
960,2017,10.528603873688985,118.0,268.86366681227923,85.52585658120857,455.11685701804635,1537.7991928267938,312.4741434187914,57.0,60.01947616967439,250.27266637544147,294.6104766065122,246.11685701804635,4.6605842850902315,0.4701947616967439,1703.4447616967439,0.4701947616967439,281.4358966069655,114.56816659386037,95.05355946660458,80.62506380411534,2184.603761259906,1155.5258565812085,0.58,0.37,0.58,0.37,11.597206182779525,0.767011421082781,1458.5309068214694,1125.5736735109806,1.429805238303256,0.5292209532130243,0.58,0.37,1712.1092002198595,0.47955549355694044,0.47994540611374814,4.6920510449863535,1301.4071149803847,0.976077051512406,0.48029343876471514,372.2903831492045,0.08019963672682785,0.07909850206846422,4.537631584027379,120.13200647125178,0.36705926153558854,0.08105756757459873
961,2017,8.018699551262406,117.98119878359635,262.8857102423113,112.96198853572774,460.3213418974892,1414.1584363799473,285.28024172637464,56.91546167808466,60.929637955966584,265.00312522890516,275.38322731816936,250.68224207694533,4.670351885515146,0.4790188598521686,1717.1656513315465,0.48189739230502837,284.95605160734885,117.82898696112778,98.12894393302332,81.53242113368327,2216.4859492774335,1186.2895759218475,0.5798804081535738,0.3696752436879816,0.5804810312868219,0.36948154313161713,11.965083804888316,1.0302341952822018,1474.7249167359946,1113.562928469449,1.4225635586829728,0.49157534993707686,0.5806870552639564,0.3686645246818875,1709.3180721161134,0.48077527830097205,0.47956944187144673,4.683728324750618,1301.0840475785299,0.9796129168220264,0.4795051375853017,367.62881381291464,0.07904066829547418,0.08022945425317485,4.325626512230989,120.96043683149988,0.360418242386949,0.08131686138667338
962,2016,8.088839750939318,118.0251819274579,260.11735865519074,111.80616185600422,461.2016153648402,1452.0626286377276,286.19439005331475,57.12330443997977,60.897490142612575,264.1188488473845,274.95431162232893,252.5575478070604,4.743973793608388,0.48054338883058023,1712.2081337475686,0.4787191847626207,284.59365094800415,117.90252969139024,97.93802243661835,80.1887474605151,2212.8873363056496,1178.8295056064755,0.5800278824895264,0.37111357605903483,0.5795752999814502,0.37273122886145577,11.961043074109645,1.1507484411002258,1474.933025160645,1118.0440044411228,1.416713229651778,0.49046100642038776,0.5804904703718616,0.3678239750923493,1714.8951064257114,0.47987505967991606,0.48029849961666066,4.657016472652367,1302.0986738432339,0.9744006004775781,0.4788530617956821,367.38989796034514,0.08146120216331545,0.08065828240142868,4.426682289815614,121.06858773720242,0.3619100960662022,0.0789144427461442
963,2016,7.97654340594896,118.02594572231531,263.5235086154936,111.36304730584365,461.5520456126139,1417.1447254829304,286.1836100416392,57.03095326221584,61.06802608733543,263.9785925321674,275.52573436018463,251.8545180636673,4.67327024743432,0.4812565109291423,1709.7558411533948,0.47948385896246815,284.4494696393691,117.76142648443006,97.80811907107399,80.0780338330635,2219.6855633677687,1191.5763200149636,0.579248593939205,0.3678279369824907,0.5794263609954405,0.3736471713086294,11.931874410271872,0.9037778826926335,1475.8994129051473,1120.3845629213442,1.4186957518390642,0.5009627846068299,0.5805733274096497,0.3684305598853257,1714.3018544304412,0.48054804050463606,0.4811475529001268,4.7338437822017045,1301.26703079333,0.9766444284754604,0.4798596980508817,369.152735638357,0.07935031564475954,0.08051286539048333,4.423207852606804,118.64287163081526,0.36196714544009956,0.08056132243394411
964,2017,9.899830988951608,118.0,263.75106537026613,105.2458907146878,459.4990868254862,1455.2671981200103,292.7541092853122,57.0,60.74984780424769,260.49786925946773,280.0030439150461,250.4990868254862,4.682495434127431,0.4774984780424769,1710.748478042477,0.4774984780424769,283.5320631981909,117.12446731486693,97.06208146168116,80.8149604291044,2207.2452819316786,1175.245890714688,0.58,0.37,0.58,0.37,11.867443687571647,1.0299452095291708,1469.815148575627,1119.3362997517247,1.422501521957523,0.5000060878300921,0.58,0.37,1715.0849551730885,0.4799105637841607,0.48013011204587985,4.716431727653838,1301.9021782630375,0.9683664769082334,0.4801448082391763,371.40612548649887,0.0802073365168555,0.08066853712937973,4.405012882826248,121.61973108959903,0.36195666980176217,0.0805347792748504
965,2016,8.09301928786891,117.96457560371203,261.4469782715874,111.58643876875773,460.8208857062482,1438.3436951013898,285.9775155355318,56.71957099530693,60.897587851348824,264.37808503814665,275.10688234505807,253.52030313721096,4.6732635048156705,0.48022133005396,1709.211227883867,0.4803605328229284,284.1750831152445,117.69494967665625,97.2548310825013,81.2881137187437,2216.1563869343995,1180.4974472377855,0.5803559174113023,0.3682032667922688,0.5802660419669199,0.3696366992549734,11.964886465323097,1.1319765505690904,1472.9520050348704,1117.7470483151767,1.4195871302587455,0.4862389719800085,0.5803714267012979,0.3633572336246614,1713.0975633438186,0.47982850876179606,0.47982850876179606,4.688368908359548,1301.0183957647746,0.9747332358516826,0.47982850876179606,368.3083652225901,0.08015619679207903,0.08015619679207903,4.398082016809866,119.37198203477601,0.36191527495234965,0.08015619679207903
966,2016,8.081905401633836,118.0299736472596,261.7184004843961,112.16955075620956,460.58970703003115,1409.153592764548,285.2700309276071,57.13116316490495,60.95321789537932,264.09550247489204,275.6697503519267,251.14583488611353,4.736505310618519,0.4815035815009266,1706.6491755191105,0.4800409503872836,284.65628018085334,118.02112797515119,97.77850248050105,80.78240609003761,2217.798970758114,1193.4770990783682,0.5810446802557405,0.37362759612123597,0.5803776849885561,0.36732284081874234,11.905970447598929,1.1045882988915305,1473.8417807162,1116.8822645255277,1.418609171676298,0.4902135073234185,0.5808224211541884,0.37139122581088185,1709.6154244704417,0.4794471850638156,0.47923390819903944,4.721618257604038,1302.67589589621,0.9743508358875399,0.48026841250564967,372.1709294917302,0.08286909413992027,0.08003641330941852,4.422638583139048,119.4864506581548,0.36323304007538115,0.08020219258450124
967,2017,7.955028362736777,117.97929264164738,260.6423554353538,111.92426000583556,461.43994952699217,1415.8181176176645,286.99796796522327,56.81263915707363,60.99643181801704,262.90495119183913,274.2139086379618,250.1559976827149,4.756294994798114,0.47713218473219515,1716.5754866823668,0.48056336043650355,284.4862428794869,117.95361631505106,97.72202255720909,80.57935521218799,2212.901497945959,1188.1363949722393,0.5809986186648969,0.36803256478485263,0.5784207926237338,0.36630753435733676,11.925923709915825,1.1893034849330137,1473.1879449673363,1117.3313657065964,1.4195966510844469,0.49693092733703315,0.5789946960932325,0.37627856729358017,1715.2750273973488,0.4808054700083357,0.48066098189851625,4.6349540414915555,1301.7855136365686,0.9783445352582515,0.47952121521900837,373.6869348494964,0.07864586165452202,0.08067708634597513,4.401225904396438,119.8318182884031,0.3645102793276255,0.0807605377179891
